"","DateTime","count","DepDelay"
"6836","2006-6-3-18",1033,12.0377541142304
"6837","2006-6-3-19",818,14.4266503667482
"6838","2006-6-3-2",3,0.333333333333333
"6839","2006-6-3-20",592,15.3817567567568
"6840","2006-6-3-21",443,14.0225733634312
"6841","2006-6-3-22",208,14.2884615384615
"6842","2006-6-3-23",113,24.0176991150442
"6843","2006-6-3-24",1,1
"6844","2006-6-3-3",3,81.3333333333333
"6845","2006-6-3-4",8,-6.125
"6846","2006-6-3-5",249,-3.8714859437751
"6847","2006-6-3-6",1051,-1.42055185537583
"6848","2006-6-3-7",1056,0.84280303030303
"6849","2006-6-3-8",1233,3.86374695863747
"6850","2006-6-3-9",1128,7.69503546099291
"6851","2006-6-3-NA",225,NA
"6852","2006-6-30-",95,63.5684210526316
"6853","2006-6-30-1",22,52.7272727272727
"6854","2006-6-30-10",1301,6.86010760953113
"6855","2006-6-30-11",1237,7.31527890056589
"6856","2006-6-30-12",1230,9.8
"6857","2006-6-30-13",1265,9.7296442687747
"6858","2006-6-30-14",1232,11.5649350649351
"6859","2006-6-30-15",1210,13.9272727272727
"6860","2006-6-30-16",1194,14.1407035175879
"6861","2006-6-30-17",1380,15.0398550724638
"6862","2006-6-30-18",1225,16.5012244897959
"6863","2006-6-30-19",1193,20.7284157585918
"6864","2006-6-30-2",7,78.4285714285714
"6865","2006-6-30-20",895,22.3754189944134
"6866","2006-6-30-21",785,28.368152866242
"6867","2006-6-30-22",371,37.6765498652291
"6868","2006-6-30-23",173,67.2080924855491
"6869","2006-6-30-24",5,25.2
"6870","2006-6-30-25",1,170
"6871","2006-6-30-3",4,77.5
"6872","2006-6-30-4",7,3.28571428571429
"6873","2006-6-30-5",302,-3.43708609271523
"6874","2006-6-30-6",1373,-1.06919155134741
"6875","2006-6-30-7",1337,1.02094240837696
"6876","2006-6-30-8",1391,3.49101365923796
"6877","2006-6-30-9",1238,6.64297253634895
"6878","2006-6-30-NA",146,NA
"6879","2006-6-4-",51,34.5686274509804
"6880","2006-6-4-1",15,30.8
"6881","2006-6-4-10",1281,2.57845433255269
"6882","2006-6-4-11",1176,3.02636054421769
"6883","2006-6-4-12",1257,2.89657915672235
"6884","2006-6-4-13",1195,4.05690376569038
"6885","2006-6-4-14",1249,5.02642113690953
"6886","2006-6-4-15",1177,5.60917587085811
"6887","2006-6-4-16",1184,7.25760135135135
"6888","2006-6-4-17",1337,9.16903515332835
"6889","2006-6-4-18",1194,9.87353433835846
"6890","2006-6-4-19",1125,12.8595555555556
"6891","2006-6-4-2",8,16.875
"6892","2006-6-4-20",888,19.3941441441441
"6893","2006-6-4-21",695,18.431654676259
"6894","2006-6-4-22",319,27.4075235109718
"6895","2006-6-4-23",149,28.6442953020134
"6896","2006-6-4-24",2,38
"6897","2006-6-4-4",4,-3.5
"6898","2006-6-4-5",220,-4.4
"6899","2006-6-4-6",980,-2.32551020408163
"6900","2006-6-4-7",1090,-0.941284403669725
"6901","2006-6-4-8",1240,-0.108064516129032
"6902","2006-6-4-9",1162,1.36833046471601
"6903","2006-6-4-NA",132,NA
"6904","2006-6-5-",45,23.7777777777778
"6905","2006-6-5-1",17,13.7647058823529
"6906","2006-6-5-10",1295,2.93436293436293
"6907","2006-6-5-11",1223,4.33687653311529
"6908","2006-6-5-12",1254,4.04784688995215
"6909","2006-6-5-13",1238,5.39579967689822
"6910","2006-6-5-14",1241,6.09911361804996
"6911","2006-6-5-15",1243,8.20193081255028
"6912","2006-6-5-16",1227,8.52567237163814
"6913","2006-6-5-17",1358,6.83431516936672
"6914","2006-6-5-18",1290,7.88139534883721
"6915","2006-6-5-19",1139,8.27831431079895
"6916","2006-6-5-2",4,-2.75
"6917","2006-6-5-20",855,8.90409356725146
"6918","2006-6-5-21",635,12.3795275590551
"6919","2006-6-5-22",267,11.936329588015
"6920","2006-6-5-23",114,14.719298245614
"6921","2006-6-5-24",2,3
"6922","2006-6-5-3",1,-6
"6923","2006-6-5-4",6,-6.66666666666667
"6924","2006-6-5-5",333,-4.16216216216216
"6925","2006-6-5-6",1343,-2.46463142218913
"6926","2006-6-5-7",1335,-0.472659176029963
"6927","2006-6-5-8",1357,0.689756816507001
"6928","2006-6-5-9",1242,2.13446054750403
"6929","2006-6-5-NA",122,NA
"6930","2006-6-6-",36,21.0277777777778
"6931","2006-6-6-1",16,37.6875
"6932","2006-6-6-10",1283,1.17770849571317
"6933","2006-6-6-11",1190,1.18823529411765
"6934","2006-6-6-12",1189,1.39781328847771
"6935","2006-6-6-13",1231,2.96994313566206
"6936","2006-6-6-14",1212,2.58580858085809
"6937","2006-6-6-15",1194,4.19346733668342
"6938","2006-6-6-16",1204,4.06976744186047
"6939","2006-6-6-17",1359,5.84621044885946
"6940","2006-6-6-18",1180,5.96779661016949
"6941","2006-6-6-19",1111,8.06930693069307
"6942","2006-6-6-2",5,7.4
"6943","2006-6-6-20",844,9.52132701421801
"6944","2006-6-6-21",633,8.76461295418641
"6945","2006-6-6-22",256,13.7265625
"6946","2006-6-6-23",123,12.0325203252033
"6947","2006-6-6-24",2,35.5
"6948","2006-6-6-3",1,-10
"6949","2006-6-6-4",8,26.375
"6950","2006-6-6-5",356,-4.65730337078652
"6951","2006-6-6-6",1341,-3.21923937360179
"6952","2006-6-6-7",1306,-1.7572741194487
"6953","2006-6-6-8",1342,-0.639344262295082
"6954","2006-6-6-9",1185,0.844725738396624
"6955","2006-6-6-NA",143,NA
"6956","2006-6-7-",74,70.3108108108108
"6957","2006-6-7-1",18,-8.27777777777778
"6958","2006-6-7-10",1257,3.01352426412092
"6959","2006-6-7-11",1188,5.57575757575758
"6960","2006-6-7-12",1241,5.75020145044319
"6961","2006-6-7-13",1124,8.64857651245552
"6962","2006-6-7-14",1184,12.6359797297297
"6963","2006-6-7-15",1194,13.3969849246231
"6964","2006-6-7-16",1139,15.2958735733099
"6965","2006-6-7-17",1247,18.0962309542903
"6966","2006-6-7-18",1117,21.2542524619517
"6967","2006-6-7-19",1171,26.3262169086251
"6968","2006-6-7-2",9,17.8888888888889
"6969","2006-6-7-20",866,33.3591224018476
"6970","2006-6-7-21",771,37.7665369649805
"6971","2006-6-7-22",373,49.9651474530831
"6972","2006-6-7-23",159,64.1635220125786
"6973","2006-6-7-24",2,0
"6974","2006-6-7-3",6,-297.333333333333
"6975","2006-6-7-4",9,-5.33333333333333
"6976","2006-6-7-5",337,-5.02967359050445
"6977","2006-6-7-6",1366,-3.10248901903367
"6978","2006-6-7-7",1277,-1.52231793265466
"6979","2006-6-7-8",1348,0.112017804154303
"6980","2006-6-7-9",1218,3.58456486042693
"6981","2006-6-7-NA",373,NA
"6982","2006-6-8-",62,61.8225806451613
"6983","2006-6-8-1",28,99.0357142857143
"6984","2006-6-8-10",1310,4.7412213740458
"6985","2006-6-8-11",1249,4.96717373899119
"6986","2006-6-8-12",1243,7.03700724054706
"6987","2006-6-8-13",1192,6.6988255033557
"6988","2006-6-8-14",1260,8.63412698412698
"6989","2006-6-8-15",1166,10.5051457975986
"6990","2006-6-8-16",1193,12.6462699077955
"6991","2006-6-8-17",1373,14.1478514202476
"6992","2006-6-8-18",1245,14.655421686747
"6993","2006-6-8-19",1171,16.6438941076003
"6994","2006-6-8-2",4,1.25
"6995","2006-6-8-20",907,20.1278941565601
"6996","2006-6-8-21",722,23.6108033240997
"6997","2006-6-8-22",347,32.7492795389049
"6998","2006-6-8-23",160,39.2375
"6999","2006-6-8-24",5,48.2
"7000","2006-6-8-26",1,395
"7001","2006-6-8-3",2,6
"7002","2006-6-8-4",7,-6.14285714285714
"7003","2006-6-8-5",329,-2.55015197568389
"7004","2006-6-8-6",1374,-1.41266375545852
"7005","2006-6-8-7",1318,-0.090288315629742
"7006","2006-6-8-8",1347,0.678544914625093
"7007","2006-6-8-9",1192,4.10234899328859
"7008","2006-6-8-NA",205,NA
"7009","2006-6-9-",69,46.2028985507246
"7010","2006-6-9-1",31,82.4193548387097
"7011","2006-6-9-10",1315,4.18631178707224
"7012","2006-6-9-11",1255,5.70996015936255
"7013","2006-6-9-12",1274,6.06436420722135
"7014","2006-6-9-13",1178,6.51612903225806
"7015","2006-6-9-14",1214,8.84349258649094
"7016","2006-6-9-15",1166,12.0943396226415
"7017","2006-6-9-16",1183,13.7117497886729
"7018","2006-6-9-17",1324,17.0777945619335
"7019","2006-6-9-18",1230,18.4195121951219
"7020","2006-6-9-19",1160,23.0534482758621
"7021","2006-6-9-2",6,9.33333333333333
"7022","2006-6-9-20",908,27.3898678414097
"7023","2006-6-9-21",815,31.9938650306748
"7024","2006-6-9-22",364,34.4038461538462
"7025","2006-6-9-23",168,40.4345238095238
"7026","2006-6-9-24",4,132.25
"7027","2006-6-9-3",4,46.75
"7028","2006-6-9-4",6,-4.16666666666667
"7029","2006-6-9-5",344,-4.01162790697674
"7030","2006-6-9-6",1361,-2.11094783247612
"7031","2006-6-9-7",1358,-0.0331369661266568
"7032","2006-6-9-8",1366,1.21449487554905
"7033","2006-6-9-9",1216,3.57565789473684
"7034","2006-6-9-NA",228,NA
"7035","2006-7-1-",63,20.4920634920635
"7036","2006-7-1-1",21,40.4761904761905
"7037","2006-7-1-10",1231,6.69861900893582
"7038","2006-7-1-11",1205,7.59502074688797
"7039","2006-7-1-12",1209,8.09925558312655
"7040","2006-7-1-13",1151,10.1972198088619
"7041","2006-7-1-14",1148,10.8310104529617
"7042","2006-7-1-15",1081,12.6854764107308
"7043","2006-7-1-16",1080,13.8796296296296
"7044","2006-7-1-17",1192,14.6417785234899
"7045","2006-7-1-18",1068,15.0992509363296
"7046","2006-7-1-19",961,17.1165452653486
"7047","2006-7-1-2",6,31.3333333333333
"7048","2006-7-1-20",657,22.1187214611872
"7049","2006-7-1-21",582,22.0412371134021
"7050","2006-7-1-22",261,26.448275862069
"7051","2006-7-1-23",132,32.7121212121212
"7052","2006-7-1-24",2,62
"7053","2006-7-1-3",4,41.75
"7054","2006-7-1-4",6,-4.5
"7055","2006-7-1-5",254,-3.40944881889764
"7056","2006-7-1-6",1163,-0.701633705932932
"7057","2006-7-1-7",1222,1.75613747954173
"7058","2006-7-1-8",1298,2.92064714946071
"7059","2006-7-1-9",1176,6.06802721088435
"7060","2006-7-1-NA",97,NA
"7061","2006-7-10-",61,17.8688524590164
"7062","2006-7-10-1",19,73.3684210526316
"7063","2006-7-10-10",1333,3.64141035258815
"7064","2006-7-10-11",1286,5.93856920684292
"7065","2006-7-10-12",1265,5.29486166007905
"7066","2006-7-10-13",1243,6.9951729686243
"7067","2006-7-10-14",1265,7.4300395256917
"7068","2006-7-10-15",1230,8.71138211382114
"7069","2006-7-10-16",1238,8.62520193861066
"7070","2006-7-10-17",1361,10.8023512123439
"7071","2006-7-10-18",1254,10.9712918660287
"7072","2006-7-10-19",1204,12.28073089701
"7073","2006-7-10-2",7,109.285714285714
"7074","2006-7-10-20",925,14.3113513513514
"7075","2006-7-10-21",713,16.9915848527349
"7076","2006-7-10-22",319,28.1034482758621
"7077","2006-7-10-23",150,21.64
"7078","2006-7-10-24",1,30
"7079","2006-7-10-3",3,13.3333333333333
"7080","2006-7-10-4",3,-5.33333333333333
"7081","2006-7-10-5",321,-3.21806853582554
"7082","2006-7-10-6",1405,-1.18078291814947
"7083","2006-7-10-7",1361,0.0448199853049229
"7084","2006-7-10-8",1390,1.61007194244604
"7085","2006-7-10-9",1242,2.85346215780998
"7086","2006-7-10-NA",180,NA
"7087","2006-7-11-",71,31.5211267605634
"7088","2006-7-11-1",16,54.3125
"7089","2006-7-11-10",1309,3.5729564553094
"7090","2006-7-11-11",1205,4.72448132780083
"7091","2006-7-11-12",1289,7.40263770364624
"7092","2006-7-11-13",1151,8.09730668983493
"7093","2006-7-11-14",1188,9.52356902356902
"7094","2006-7-11-15",1158,15.1338514680484
"7095","2006-7-11-16",1237,15.8480194017785
"7096","2006-7-11-17",1281,17.6174863387978
"7097","2006-7-11-18",1236,19.2783171521036
"7098","2006-7-11-19",1182,26.7504230118443
"7099","2006-7-11-2",7,48.2857142857143
"7100","2006-7-11-20",926,28.8034557235421
"7101","2006-7-11-21",767,28.722294654498
"7102","2006-7-11-22",382,48.065445026178
"7103","2006-7-11-23",198,54.7070707070707
"7104","2006-7-11-24",5,68.2
"7105","2006-7-11-3",2,-3.5
"7106","2006-7-11-4",7,-6.14285714285714
"7107","2006-7-11-5",342,-4.33040935672515
"7108","2006-7-11-6",1399,-1.35025017869907
"7109","2006-7-11-7",1341,-0.0380313199105145
"7110","2006-7-11-8",1393,0.73151471643934
"7111","2006-7-11-9",1222,2.50490998363339
"7112","2006-7-11-NA",308,NA
"7113","2006-7-12-",98,65.8367346938775
"7114","2006-7-12-1",36,168.361111111111
"7115","2006-7-12-10",1286,5.97667185069984
"7116","2006-7-12-11",1244,8.09083601286174
"7117","2006-7-12-12",1259,8.52184273232724
"7118","2006-7-12-13",1193,10.3352891869237
"7119","2006-7-12-14",1191,9.79345088161209
"7120","2006-7-12-15",1128,14.0629432624113
"7121","2006-7-12-16",1173,17.6436487638534
"7122","2006-7-12-17",1253,21.8914604948124
"7123","2006-7-12-18",1189,25.1312026913373
"7124","2006-7-12-19",1129,29.8503100088574
"7125","2006-7-12-2",19,221
"7126","2006-7-12-20",935,35.6855614973262
"7127","2006-7-12-21",786,38.5229007633588
"7128","2006-7-12-22",409,60.3154034229829
"7129","2006-7-12-23",207,71.9806763285024
"7130","2006-7-12-24",3,131
"7131","2006-7-12-3",5,229
"7132","2006-7-12-4",11,53.9090909090909
"7133","2006-7-12-5",333,-3.55255255255255
"7134","2006-7-12-6",1403,-0.900926585887384
"7135","2006-7-12-7",1303,0.00844205679201842
"7136","2006-7-12-8",1393,2.24479540559943
"7137","2006-7-12-9",1240,5.52741935483871
"7138","2006-7-12-NA",509,NA
"7139","2006-7-13-",70,42.8285714285714
"7140","2006-7-13-1",17,25.1176470588235
"7141","2006-7-13-10",1320,8.21742424242424
"7142","2006-7-13-11",1249,7.8142514011209
"7143","2006-7-13-12",1268,8.31230283911672
"7144","2006-7-13-13",1216,9.69325657894737
"7145","2006-7-13-14",1297,11.3153430994603
"7146","2006-7-13-15",1174,11.7129471890971
"7147","2006-7-13-16",1196,13.2566889632107
"7148","2006-7-13-17",1355,14.0693726937269
"7149","2006-7-13-18",1259,15.3280381254964
"7150","2006-7-13-19",1189,19.9369217830109
"7151","2006-7-13-2",7,56.5714285714286
"7152","2006-7-13-20",963,23.4080996884735
"7153","2006-7-13-21",744,26.0161290322581
"7154","2006-7-13-22",360,39.0805555555556
"7155","2006-7-13-23",189,42.015873015873
"7156","2006-7-13-24",3,6
"7157","2006-7-13-3",1,101
"7158","2006-7-13-4",7,8.71428571428571
"7159","2006-7-13-5",319,-2.67084639498433
"7160","2006-7-13-6",1366,-2.04172767203514
"7161","2006-7-13-7",1288,0.84860248447205
"7162","2006-7-13-8",1369,3.40394448502557
"7163","2006-7-13-9",1231,5.68155970755483
"7164","2006-7-13-NA",304,NA
"7165","2006-7-14-",77,44.4805194805195
"7166","2006-7-14-1",21,80.0476190476191
"7167","2006-7-14-10",1331,4.69421487603306
"7168","2006-7-14-11",1262,6.38351822503962
"7169","2006-7-14-12",1269,6.6059889676911
"7170","2006-7-14-13",1203,7.92103075644223
"7171","2006-7-14-14",1279,9.8608287724785
"7172","2006-7-14-15",1161,11.4944013781223
"7173","2006-7-14-16",1178,13.0568760611205
"7174","2006-7-14-17",1319,16.9135708870356
"7175","2006-7-14-18",1250,18.6064
"7176","2006-7-14-19",1205,23.8514522821577
"7177","2006-7-14-2",8,34.125
"7178","2006-7-14-20",933,26.6677384780279
"7179","2006-7-14-21",825,29.5466666666667
"7180","2006-7-14-22",372,43.0940860215054
"7181","2006-7-14-23",168,44.1607142857143
"7182","2006-7-14-24",6,103.5
"7183","2006-7-14-25",1,154
"7184","2006-7-14-26",1,0
"7185","2006-7-14-3",3,147.333333333333
"7186","2006-7-14-4",10,11.4
"7187","2006-7-14-5",325,-4.15692307692308
"7188","2006-7-14-6",1393,-1.76597272074659
"7189","2006-7-14-7",1333,0.964741185296324
"7190","2006-7-14-8",1412,2.98866855524079
"7191","2006-7-14-9",1237,4.68552950687146
"7192","2006-7-14-NA",228,NA
"7193","2006-7-15-",56,29.0357142857143
"7194","2006-7-15-1",18,15.7777777777778
"7195","2006-7-15-10",1247,7.12028869286287
"7196","2006-7-15-11",1179,6.01102629346904
"7197","2006-7-15-12",1202,7.32362728785358
"7198","2006-7-15-13",1136,8.67429577464789
"7199","2006-7-15-14",1166,9.852487135506
"7200","2006-7-15-15",1085,12.2709677419355
"7201","2006-7-15-16",1090,13.2587155963303
"7202","2006-7-15-17",1162,13.8373493975904
"7203","2006-7-15-18",1101,15.9736603088102
"7204","2006-7-15-19",987,20.1398176291793
"7205","2006-7-15-2",6,8.16666666666667
"7206","2006-7-15-20",660,19.919696969697
"7207","2006-7-15-21",551,22.5898366606171
"7208","2006-7-15-22",266,22.2481203007519
"7209","2006-7-15-23",142,32.443661971831
"7210","2006-7-15-24",2,292.5
"7211","2006-7-15-3",1,0
"7212","2006-7-15-4",8,5.75
"7213","2006-7-15-5",274,-3.93065693430657
"7214","2006-7-15-6",1165,-1.1587982832618
"7215","2006-7-15-7",1200,1.845
"7216","2006-7-15-8",1351,2.39896373056995
"7217","2006-7-15-9",1142,4.6523642732049
"7218","2006-7-15-NA",148,NA
"7219","2006-7-16-",72,35.2222222222222
"7220","2006-7-16-1",16,58.625
"7221","2006-7-16-10",1295,2.9976833976834
"7222","2006-7-16-11",1193,4.07879295892707
"7223","2006-7-16-12",1248,5.4775641025641
"7224","2006-7-16-13",1231,7.11454102355808
"7225","2006-7-16-14",1209,9.45492142266336
"7226","2006-7-16-15",1214,9.93245469522241
"7227","2006-7-16-16",1185,9.80675105485232
"7228","2006-7-16-17",1365,11.2776556776557
"7229","2006-7-16-18",1249,13.2786228983187
"7230","2006-7-16-19",1184,14.1672297297297
"7231","2006-7-16-2",7,99.1428571428571
"7232","2006-7-16-20",922,19.0347071583514
"7233","2006-7-16-21",750,21.7666666666667
"7234","2006-7-16-22",340,33.2
"7235","2006-7-16-23",168,34.4166666666667
"7236","2006-7-16-24",9,109.111111111111
"7237","2006-7-16-3",5,69.8
"7238","2006-7-16-4",4,-3.25
"7239","2006-7-16-5",233,-3.48927038626609
"7240","2006-7-16-6",1072,-1.91977611940298
"7241","2006-7-16-7",1167,0.874035989717224
"7242","2006-7-16-8",1318,0.255690440060698
"7243","2006-7-16-9",1188,2.14814814814815
"7244","2006-7-16-NA",195,NA
"7245","2006-7-17-",88,58.4545454545455
"7246","2006-7-17-1",45,132.755555555556
"7247","2006-7-17-10",1348,4.34569732937685
"7248","2006-7-17-11",1230,4.7609756097561
"7249","2006-7-17-12",1293,5.30085073472544
"7250","2006-7-17-13",1246,6.84189406099518
"7251","2006-7-17-14",1249,8.35628502802242
"7252","2006-7-17-15",1190,8.50084033613445
"7253","2006-7-17-16",1248,12.2596153846154
"7254","2006-7-17-17",1340,11.3746268656716
"7255","2006-7-17-18",1283,12.958690568979
"7256","2006-7-17-19",1205,14.6614107883817
"7257","2006-7-17-2",12,126.583333333333
"7258","2006-7-17-20",899,18.1902113459399
"7259","2006-7-17-21",736,20.5896739130435
"7260","2006-7-17-22",304,35.2401315789474
"7261","2006-7-17-23",145,42.4758620689655
"7262","2006-7-17-24",2,167.5
"7263","2006-7-17-3",4,82.25
"7264","2006-7-17-4",8,-5.375
"7265","2006-7-17-5",308,-3.99025974025974
"7266","2006-7-17-6",1406,-1.38833570412518
"7267","2006-7-17-7",1368,0.690789473684211
"7268","2006-7-17-8",1401,0.800142755174875
"7269","2006-7-17-9",1227,3.56642216788916
"7270","2006-7-17-NA",201,NA
"7271","2006-7-18-",142,113.845070422535
"7272","2006-7-18-1",68,163.911764705882
"7273","2006-7-18-10",1277,4.91229444009397
"7274","2006-7-18-11",1258,5.58823529411765
"7275","2006-7-18-12",1239,5.42211460855529
"7276","2006-7-18-13",1205,6.89709543568465
"7277","2006-7-18-14",1209,8.14061207609595
"7278","2006-7-18-15",1198,11.0467445742905
"7279","2006-7-18-16",1205,10.8871369294606
"7280","2006-7-18-17",1182,12.3925549915398
"7281","2006-7-18-18",1121,15.3157894736842
"7282","2006-7-18-19",921,19.4191096634093
"7283","2006-7-18-2",18,146.166666666667
"7284","2006-7-18-20",847,47.3046044864227
"7285","2006-7-18-21",725,45.7089655172414
"7286","2006-7-18-22",438,91.4337899543379
"7287","2006-7-18-23",286,107.916083916084
"7288","2006-7-18-24",4,128.5
"7289","2006-7-18-3",6,167.166666666667
"7290","2006-7-18-4",11,127.363636363636
"7291","2006-7-18-5",324,-3.81481481481481
"7292","2006-7-18-6",1403,-2.14326443335709
"7293","2006-7-18-7",1355,-0.0546125461254613
"7294","2006-7-18-8",1357,3.01989683124539
"7295","2006-7-18-9",1249,3.39071257005604
"7296","2006-7-18-NA",572,NA
"7297","2006-7-19-",69,51.5507246376812
"7298","2006-7-19-1",33,96.7575757575758
"7299","2006-7-19-10",1293,6.29311678267595
"7300","2006-7-19-11",1251,10.5931254996003
"7301","2006-7-19-12",1249,10.4691753402722
"7302","2006-7-19-13",1260,11.3730158730159
"7303","2006-7-19-14",1236,12.5995145631068
"7304","2006-7-19-15",1157,14.4770959377701
"7305","2006-7-19-16",1217,17.0041084634347
"7306","2006-7-19-17",1310,17.2259541984733
"7307","2006-7-19-18",1244,21.9855305466238
"7308","2006-7-19-19",1163,24.3439380911436
"7309","2006-7-19-2",6,165.666666666667
"7310","2006-7-19-20",926,30.2062634989201
"7311","2006-7-19-21",765,33.5856209150327
"7312","2006-7-19-22",424,52.4575471698113
"7313","2006-7-19-23",201,58.9154228855721
"7314","2006-7-19-24",3,56
"7315","2006-7-19-3",3,123.333333333333
"7316","2006-7-19-4",11,31.9090909090909
"7317","2006-7-19-5",330,-3.61818181818182
"7318","2006-7-19-6",1340,-1.72761194029851
"7319","2006-7-19-7",1318,2.34749620637329
"7320","2006-7-19-8",1333,2.50637659414854
"7321","2006-7-19-9",1253,5.89864325618516
"7322","2006-7-19-NA",337,NA
"7323","2006-7-2-",85,47.8705882352941
"7324","2006-7-2-1",28,97.25
"7325","2006-7-2-10",1283,4.92985190958691
"7326","2006-7-2-11",1198,4.01419031719533
"7327","2006-7-2-12",1230,6.89918699186992
"7328","2006-7-2-13",1197,7.16040100250627
"7329","2006-7-2-14",1153,8.93148308759757
"7330","2006-7-2-15",1170,11.8991452991453
"7331","2006-7-2-16",1133,11.8217122683142
"7332","2006-7-2-17",1222,15.1595744680851
